power_on_hours,temperature,reallocated_sectors_count,reported_uncorrectable_errors,spin_retry_count,seek_error_rate,udma_crc_error_count,prediction,serial_number,timestamp
56332.51,71.36,164.0,21.68,4.9,80124.54,35.62,0.97,SN941689,2025-06-21 02:16:11
14162.74,32.77,1.99,1.01,0.0,5.74,0.0,0.0,SN400695,2025-06-11 02:16:11
46626.89,40.23,61.3,34.91,16.81,62190.33,53.81,1.05,SN807873,2025-06-24 02:16:11
27370.58,59.55,91.08,42.05,13.98,7711.92,36.73,1.02,SN652485,2025-06-28 02:16:11
33549.98,46.58,148.37,43.92,18.09,989.53,78.92,0.97,SN235887,2025-06-12 02:16:11
15011.92,24.99,1.0,1.01,0.96,6.8,1.01,0.0,SN830739,2025-06-27 02:16:11
20394.04,63.48,185.9,37.3,17.16,3075.29,22.51,0.98,SN690665,2025-07-11 02:16:11
11760.82,29.24,1.05,2.09,0.0,9.05,0.0,0.0,SN311458,2025-06-21 02:16:11
55282.36,39.94,135.42,33.26,1.94,76668.87,65.29,0.95,SN929679,2025-06-15 02:16:11
53735.04,40.71,54.57,32.98,10.65,6704.69,21.37,1.04,SN520716,2025-06-06 02:16:11
13113.2,29.9,0.95,1.0,0.0,6.9,1.02,0.0,SN923506,2025-07-29 02:16:11
34021.1,58.7,24.67,40.43,6.82,64664.44,57.76,1.0,SN605142,2025-06-14 02:16:11
28991.34,42.69,151.65,14.02,17.86,97628.85,96.31,1.01,SN291975,2025-06-14 02:16:11
29937.56,65.36,35.01,39.58,5.24,71108.1,95.37,0.95,SN341790,2025-06-15 02:16:11
9741.25,35.2,4.16,1.02,1.05,6.91,0.97,0.0,SN923155,2025-07-07 02:16:11
10701.06,29.4,2.86,1.96,1.05,6.8,1.01,0.0,SN376228,2025-07-08 02:16:11
10653.84,28.93,0.0,1.92,0.0,1.04,1.03,0.0,SN964386,2025-07-29 02:16:11
17096.93,32.47,4.1,1.93,0.0,1.95,0.0,0.0,SN908081,2025-06-02 02:16:11
15148.4,30.39,4.03,0.97,0.0,6.01,0.0,0.0,SN112701,2025-06-13 02:16:11
52802.17,67.97,119.04,47.78,7.23,52570.9,28.88,1.04,SN234189,2025-06-11 02:16:11
43309.97,60.72,28.04,34.51,16.17,81191.51,44.31,0.98,SN635849,2025-07-25 02:16:11
47850.59,42.97,135.3,30.53,18.22,27562.84,7.13,1.04,SN804007,2025-06-02 02:16:11
39420.65,63.54,81.71,10.62,9.78,83726.73,75.4,1.02,SN189004,2025-06-12 02:16:11
26530.5,66.93,125.45,40.67,15.86,71494.85,9.06,0.95,SN331411,2025-07-27 02:16:11
6357.27,38.06,2.02,0.0,1.04,7.05,1.04,0.0,SN126319,2025-07-04 02:16:11
31330.49,40.2,56.72,8.07,16.38,89139.33,17.17,1.02,SN534549,2025-06-10 02:16:11
30973.18,51.11,112.32,32.53,15.58,34261.33,38.47,0.95,SN678986,2025-07-19 02:16:11
8729.19,31.87,3.87,0.0,0.0,8.23,0.0,0.0,SN205628,2025-06-20 02:16:11
28157.59,48.61,169.36,19.72,15.99,50006.85,37.32,1.03,SN985711,2025-06-06 02:16:11
7740.65,29.75,1.92,1.99,0.0,2.9,1.03,0.0,SN752432,2025-07-19 02:16:11
54229.21,61.37,11.47,47.87,4.08,76088.76,75.46,0.98,SN436178,2025-06-18 02:16:11
19551.18,35.49,3.07,1.03,1.03,3.95,0.98,0.0,SN419887,2025-07-31 02:16:11
42695.78,65.47,169.04,21.79,7.26,19942.93,5.17,1.04,SN327628,2025-06-10 02:16:11
11253.15,28.42,1.96,0.98,0.0,7.18,0.0,0.0,SN783070,2025-07-21 02:16:11
46557.21,41.08,169.19,38.63,13.41,43893.83,55.51,0.97,SN492120,2025-06-16 02:16:11
2484.55,28.37,3.86,1.95,1.04,5.82,0.0,0.0,SN682821,2025-07-29 02:16:11
54110.2,60.46,116.1,16.47,7.7,21636.12,90.47,1.01,SN597910,2025-07-09 02:16:11
23174.36,66.77,154.91,43.96,4.17,8365.2,7.32,0.96,SN530584,2025-07-01 02:16:11
10857.84,32.05,0.95,2.07,0.0,6.7,0.95,0.0,SN573526,2025-07-06 02:16:11
3042.6,25.32,4.1,1.98,0.0,7.05,1.0,0.0,SN878522,2025-06-08 02:16:11
2161.4,36.16,3.87,0.95,0.0,2.98,0.95,0.0,SN784861,2025-06-06 02:16:11
48209.12,66.13,131.9,26.7,10.72,77780.26,45.98,1.05,SN134642,2025-06-04 02:16:11
47575.29,42.32,76.77,16.34,16.67,87588.5,41.6,1.04,SN431941,2025-07-20 02:16:11
49948.93,59.77,99.28,40.4,8.79,79602.92,64.84,0.96,SN632851,2025-07-03 02:16:11
11492.81,33.3,3.99,0.95,1.02,3.07,1.02,0.0,SN963703,2025-07-27 02:16:11
47421.05,44.7,169.4,9.31,3.11,75498.05,25.65,0.95,SN826139,2025-07-26 02:16:11
6845.84,26.59,0.96,0.0,0.0,1.9,1.04,0.0,SN665344,2025-06-15 02:16:11
11213.97,28.6,0.0,2.04,1.0,8.18,0.0,0.0,SN790957,2025-07-27 02:16:11
1133.54,37.26,2.91,1.03,0.0,1.92,0.0,0.0,SN590504,2025-07-20 02:16:11
11741.22,26.2,0.0,0.0,0.95,4.01,1.03,0.0,SN738011,2025-06-03 02:16:11
52702.18,51.56,79.88,40.65,5.2,41802.38,66.93,1.03,SN714336,2025-07-18 02:16:11
29792.33,53.38,100.13,41.02,18.27,5544.42,4.99,0.99,SN809064,2025-07-12 02:16:11
4509.68,25.7,1.97,2.04,0.98,3.04,0.96,0.0,SN295505,2025-07-08 02:16:11
57255.37,57.11,45.24,45.7,17.45,42790.4,54.43,0.96,SN681666,2025-06-26 02:16:11
21266.82,66.42,41.31,4.76,2.01,27284.62,64.06,1.02,SN689224,2025-07-03 02:16:11
8230.08,37.57,1.99,1.0,0.0,8.31,0.96,0.0,SN475367,2025-07-26 02:16:11
30387.68,62.87,62.69,33.74,9.51,7712.7,9.17,1.04,SN439982,2025-06-18 02:16:11
5756.63,34.48,1.91,0.0,0.95,0.0,0.0,0.0,SN159048,2025-07-28 02:16:11
47580.97,60.46,70.9,13.44,16.79,96221.44,6.8,1.03,SN953060,2025-06-26 02:16:11
31684.3,61.59,198.48,49.93,2.87,44726.2,25.79,0.96,SN431387,2025-07-08 02:16:11
19871.61,34.63,2.0,1.03,0.0,4.14,1.02,0.0,SN221586,2025-07-28 02:16:11
15756.83,25.58,1.02,0.0,0.96,8.25,1.03,0.0,SN831132,2025-07-01 02:16:11
4162.97,28.82,2.94,0.97,1.05,6.85,1.0,0.0,SN569828,2025-07-03 02:16:11
39514.03,47.41,69.63,44.0,6.72,72669.28,77.7,1.02,SN414421,2025-07-24 02:16:11
1852.84,28.82,1.03,0.98,1.03,0.0,0.99,0.0,SN949753,2025-06-30 02:16:11
13165.53,32.16,1.9,0.96,1.02,6.9,1.02,0.0,SN614582,2025-07-11 02:16:11
48158.95,63.38,183.0,19.99,19.67,5429.24,90.12,0.97,SN877680,2025-06-26 02:16:11
21782.03,45.26,81.45,27.17,15.51,63868.01,65.61,1.04,SN653568,2025-06-03 02:16:11
54937.39,58.14,189.74,12.0,19.69,11651.76,13.28,1.04,SN752916,2025-06-27 02:16:11
3390.82,29.66,0.0,1.02,1.04,8.57,0.95,0.0,SN576446,2025-07-02 02:16:11
34002.31,60.28,63.96,25.72,9.31,84632.04,95.39,1.05,SN646859,2025-07-31 02:16:11
13144.23,38.46,3.03,1.03,0.0,6.97,0.0,0.0,SN750367,2025-07-17 02:16:11
6213.56,26.41,3.07,1.04,1.01,4.93,0.0,0.0,SN394791,2025-06-08 02:16:11
47969.25,57.22,130.62,41.82,13.94,100411.55,59.52,1.03,SN742329,2025-07-07 02:16:11
11965.0,38.97,0.0,1.93,0.97,8.91,0.0,0.0,SN404176,2025-07-08 02:16:11
33050.42,62.16,97.06,21.1,4.05,52349.02,24.33,0.99,SN456801,2025-06-12 02:16:11
39753.91,50.83,90.49,12.35,3.14,7084.64,88.58,1.02,SN151442,2025-06-08 02:16:11
53662.94,58.33,12.17,49.84,4.1,74283.53,69.48,0.96,SN813103,2025-07-21 02:16:11
17626.8,38.97,4.12,0.0,0.0,8.23,1.01,0.0,SN805643,2025-06-19 02:16:11
16312.91,29.06,0.0,0.0,0.0,1.0,0.0,0.0,SN724235,2025-07-16 02:16:11
17969.69,35.11,0.97,0.0,0.0,4.18,0.0,0.0,SN238472,2025-06-16 02:16:11
20827.03,49.32,152.95,43.03,5.04,19114.93,78.51,0.98,SN212978,2025-06-02 02:16:11
36526.31,57.61,178.92,38.98,12.91,9341.34,78.81,0.95,SN134688,2025-06-09 02:16:11
46596.48,69.02,167.63,22.02,6.75,18232.06,5.24,0.96,SN170980,2025-06-22 02:16:11
19097.96,27.84,2.93,1.95,0.0,4.1,0.0,0.0,SN839993,2025-07-18 02:16:11
29967.95,43.59,167.24,33.31,17.25,35532.04,9.89,1.04,SN541853,2025-07-09 02:16:11
4350.03,34.16,4.02,0.96,0.97,5.15,0.0,0.0,SN696549,2025-06-21 02:16:11
27252.84,44.69,182.11,12.49,15.43,27080.55,20.22,1.0,SN469025,2025-07-19 02:16:11
11129.11,29.6,1.99,0.99,0.0,6.93,0.0,0.0,SN806206,2025-07-31 02:16:11
56543.42,64.02,84.59,35.28,6.75,91938.54,39.35,1.01,SN978379,2025-06-09 02:16:11
54804.09,46.03,150.03,40.67,2.9,77198.66,23.01,1.01,SN255242,2025-07-29 02:16:11
12594.03,26.82,0.97,0.0,1.04,6.92,0.97,0.0,SN211344,2025-07-04 02:16:11
56456.63,68.32,143.76,19.48,5.06,16089.34,63.46,1.03,SN148254,2025-06-09 02:16:11
2004.9,25.05,1.93,1.02,0.0,8.77,1.01,0.0,SN359656,2025-07-23 02:16:11
8594.01,30.59,0.0,1.04,0.96,3.99,0.0,0.0,SN215540,2025-07-08 02:16:11
28405.28,64.24,89.18,17.21,16.12,95090.63,7.98,0.97,SN413039,2025-06-24 02:16:11
27025.65,61.3,58.55,47.32,8.72,95694.5,88.77,1.03,SN341302,2025-07-14 02:16:11
49764.63,65.91,176.17,20.14,18.2,5776.63,86.33,0.96,SN661116,2025-06-04 02:16:11
4043.29,31.67,2.01,0.99,0.0,4.18,0.0,0.0,SN662582,2025-06-28 02:16:11
15944.84,27.41,2.06,1.92,0.0,7.22,1.0,0.0,SN123185,2025-07-13 02:16:11
15900.99,35.3,1.01,1.04,0.0,2.97,0.0,0.0,SN701357,2025-06-26 02:16:11
13222.46,39.36,3.15,1.95,0.95,4.86,0.99,0.0,SN947723,2025-07-15 02:16:11
21530.21,48.67,178.76,20.25,18.79,70470.94,71.76,1.01,SN549976,2025-07-08 02:16:11
36144.52,48.65,33.27,27.99,15.74,32218.95,99.86,0.96,SN782085,2025-06-19 02:16:11
3059.39,33.54,4.05,1.99,0.96,6.18,1.04,0.0,SN519159,2025-06-26 02:16:11
2061.32,37.2,0.0,2.05,0.98,1.92,0.0,0.0,SN154920,2025-06-30 02:16:11
13437.13,28.61,3.87,1.99,0.0,5.9,1.03,0.0,SN808558,2025-06-17 02:16:11
56084.42,66.37,136.69,16.43,11.44,9450.08,75.52,1.03,SN850520,2025-07-14 02:16:11
20819.21,25.64,4.12,0.0,0.0,0.0,1.04,0.0,SN429596,2025-07-15 02:16:11
2185.44,35.69,4.04,1.05,0.0,2.98,0.98,0.0,SN855755,2025-07-13 02:16:11
30605.64,49.19,53.71,13.58,13.48,36505.13,75.85,1.01,SN563484,2025-06-30 02:16:11
16791.73,31.74,4.11,1.96,0.0,8.92,1.04,0.0,SN368984,2025-06-18 02:16:11
10853.51,29.79,0.0,2.0,0.0,1.02,1.04,0.0,SN592169,2025-07-17 02:16:11
44720.0,45.69,193.95,9.64,2.85,6780.83,9.81,0.96,SN759223,2025-07-28 02:16:11
20123.66,63.41,79.62,25.12,8.63,102565.11,73.95,0.98,SN188128,2025-07-30 02:16:11
56827.51,40.08,32.13,35.61,19.14,87571.63,75.93,1.0,SN785814,2025-06-05 02:16:11
32110.1,60.19,132.45,42.36,14.44,74137.59,11.52,0.96,SN555150,2025-07-19 02:16:11
47026.11,39.91,167.07,40.13,13.6,45244.96,60.52,0.97,SN522263,2025-06-26 02:16:11
1282.98,31.69,3.86,1.01,0.0,5.2,1.01,0.0,SN328178,2025-06-16 02:16:11
43777.59,61.75,168.1,22.55,11.45,53145.75,92.86,1.04,SN730234,2025-06-18 02:16:11
53938.46,58.22,85.72,33.06,3.13,50801.98,79.01,0.97,SN422285,2025-07-12 02:16:11
32605.6,51.79,137.43,16.75,14.15,73332.35,54.68,1.03,SN556630,2025-07-18 02:16:11
8301.45,36.75,0.97,0.99,0.0,6.88,0.96,0.0,SN998275,2025-06-24 02:16:11
58915.67,66.91,55.44,45.9,16.46,63409.17,22.73,1.02,SN742961,2025-07-27 02:16:11
12941.46,30.57,1.05,0.97,0.96,2.04,0.0,0.0,SN819758,2025-07-27 02:16:11
50448.69,61.22,91.08,23.09,16.48,58196.14,17.44,1.02,SN866581,2025-06-12 02:16:11
11236.24,37.19,1.05,0.99,0.98,3.05,1.05,0.0,SN675016,2025-07-16 02:16:11
8197.88,31.34,4.14,0.0,0.96,4.05,0.0,0.0,SN708780,2025-06-18 02:16:11
28506.13,61.65,37.12,39.05,4.76,65877.82,87.88,1.01,SN112602,2025-06-04 02:16:11
50576.89,56.25,117.64,31.17,4.06,83155.29,85.18,0.95,SN126353,2025-06-10 02:16:11
3618.67,37.34,3.99,0.0,0.0,3.05,0.0,0.0,SN301734,2025-07-16 02:16:11
21947.14,60.72,181.35,15.15,16.24,20971.57,95.45,1.01,SN798069,2025-07-30 02:16:11
51344.06,38.35,192.0,15.35,13.84,74547.14,70.84,0.96,SN843095,2025-06-12 02:16:11
13312.85,39.5,2.93,2.09,0.98,5.17,1.02,0.0,SN829711,2025-06-21 02:16:11
44619.74,43.41,55.48,47.93,9.37,76206.05,10.08,0.97,SN501325,2025-06-12 02:16:11
13421.06,39.46,3.95,0.95,0.0,3.98,0.99,0.0,SN172094,2025-06-05 02:16:11
25423.5,45.71,183.89,20.13,8.08,62340.51,44.59,0.96,SN108213,2025-06-16 02:16:11
15409.17,28.39,0.0,0.0,1.02,3.13,0.0,0.0,SN815309,2025-07-15 02:16:11
3473.05,33.55,0.0,0.0,0.0,0.0,0.0,0.0,SN426626,2025-06-20 02:16:11
13934.79,37.14,3.03,2.09,0.97,5.18,1.04,0.0,SN740248,2025-07-07 02:16:11
3516.2,26.6,3.85,1.0,0.95,5.22,0.0,0.0,SN981798,2025-07-22 02:16:11
43273.31,48.23,194.99,9.51,3.07,6758.06,9.73,0.95,SN649685,2025-07-23 02:16:11
32774.01,51.23,153.51,47.52,18.51,987.32,80.69,1.02,SN555637,2025-06-14 02:16:11
32923.94,54.03,145.53,26.45,4.97,39232.63,62.12,0.99,SN259195,2025-07-06 02:16:11
13603.29,29.36,2.1,0.0,1.01,4.99,1.0,0.0,SN602792,2025-06-14 02:16:11
48898.32,47.62,171.17,35.54,3.81,45291.29,56.09,1.0,SN315502,2025-06-22 02:16:11
49644.38,47.55,53.8,18.22,8.97,85969.93,41.89,1.03,SN732001,2025-06-12 02:16:11
20490.14,55.6,78.15,36.18,17.16,9546.58,38.29,0.98,SN407357,2025-07-31 02:16:11
4351.46,34.97,4.0,0.97,1.01,5.06,0.0,0.0,SN953829,2025-07-06 02:16:11
45224.8,56.75,71.56,38.23,7.73,52049.4,5.16,0.99,SN855581,2025-06-01 02:16:11
36832.22,49.73,44.18,24.58,2.08,7394.1,29.83,1.03,SN931811,2025-07-29 02:16:11
20944.15,44.8,89.78,9.2,18.03,2017.7,67.66,1.03,SN922428,2025-06-02 02:16:11
9058.77,32.29,2.99,2.0,1.04,4.86,1.04,0.0,SN191594,2025-06-10 02:16:11
21583.46,60.92,174.25,42.47,5.16,54451.33,71.27,0.95,SN513856,2025-06-14 02:16:11
54187.87,64.72,37.18,34.02,15.55,25131.02,51.81,0.98,SN680906,2025-07-02 02:16:11
18410.84,35.47,1.05,1.96,1.0,4.02,0.0,0.0,SN692763,2025-07-30 02:16:11
26799.22,52.33,137.62,12.6,15.62,69409.81,91.4,1.01,SN641142,2025-07-14 02:16:11
1157.63,27.64,0.95,0.97,1.03,5.13,1.01,0.0,SN716584,2025-07-28 02:16:11
18425.25,34.34,0.0,2.08,1.04,4.12,0.0,0.0,SN476605,2025-06-01 02:16:11
3444.04,33.32,0.0,0.0,0.0,0.0,0.0,0.0,SN723042,2025-06-26 02:16:11
40068.55,63.46,49.68,44.17,10.66,9416.4,40.3,0.97,SN650958,2025-07-04 02:16:11
15966.57,36.22,0.0,2.02,1.03,6.8,0.96,0.0,SN477334,2025-07-27 02:16:11
55118.21,61.43,97.34,24.87,19.69,81705.69,73.68,1.01,SN683571,2025-07-27 02:16:11
26931.16,66.35,153.78,21.5,16.44,21363.81,25.17,1.01,SN924191,2025-07-15 02:16:11
58942.31,67.35,178.28,24.1,12.45,21744.5,73.01,0.97,SN416443,2025-07-30 02:16:11
10308.58,27.41,0.0,2.07,1.03,3.87,1.05,0.0,SN411191,2025-06-02 02:16:11
54804.37,48.01,73.18,32.93,9.15,13922.53,44.59,0.96,SN900417,2025-07-16 02:16:11
12988.53,26.85,1.91,1.0,0.0,0.0,0.0,0.0,SN554263,2025-07-03 02:16:11
51417.26,41.24,149.87,16.61,12.83,40584.18,5.95,0.98,SN248030,2025-07-01 02:16:11
12270.18,38.21,0.0,2.08,0.97,8.6,0.0,0.0,SN105222,2025-07-22 02:16:11
20078.4,32.93,0.0,2.05,0.96,1.95,0.0,0.0,SN826836,2025-06-05 02:16:11
10393.19,40.85,0.0,0.97,0.0,0.0,0.0,0.0,SN182386,2025-07-06 02:16:11
4786.58,33.95,1.98,1.99,0.0,5.78,0.0,0.0,SN715996,2025-07-14 02:16:11
26041.38,56.26,99.89,42.33,11.43,1340.18,33.5,0.97,SN530143,2025-06-18 02:16:11
1699.69,26.93,0.0,1.0,1.01,1.02,0.98,0.0,SN358777,2025-07-05 02:16:11
18256.21,29.72,4.07,1.0,0.0,3.99,1.04,0.0,SN853926,2025-06-26 02:16:11
18624.95,38.28,3.1,0.0,1.04,4.75,0.0,0.0,SN249505,2025-07-03 02:16:11
51002.85,53.96,120.44,35.66,9.38,41894.18,53.8,1.0,SN102369,2025-06-30 02:16:11
31638.19,60.2,131.57,43.41,15.18,75027.5,10.78,0.98,SN884287,2025-07-01 02:16:11
33569.21,59.71,43.19,25.32,4.03,80389.3,93.33,0.98,SN944142,2025-07-13 02:16:11
2190.42,34.27,4.05,1.01,0.0,3.04,0.98,0.0,SN667447,2025-07-31 02:16:11
38869.7,64.69,193.06,6.66,4.09,497.99,52.59,0.96,SN436690,2025-07-04 02:16:11
20420.07,57.16,152.36,29.74,16.39,38248.37,53.53,1.03,SN845606,2025-07-19 02:16:11
23093.95,66.73,70.51,40.21,16.18,21749.17,82.69,0.96,SN129370,2025-06-11 02:16:11
22202.1,67.99,165.77,41.55,4.11,8839.44,7.3,0.96,SN970721,2025-07-10 02:16:11
30191.83,65.55,35.89,38.96,4.82,67145.83,88.0,0.96,SN479095,2025-07-27 02:16:11
2152.12,25.78,2.03,0.99,0.0,0.99,0.0,0.0,SN278476,2025-06-14 02:16:11
2234.72,26.07,1.97,1.03,0.0,0.96,0.0,0.0,SN979826,2025-07-06 02:16:11
57092.03,53.42,116.67,34.1,3.82,40296.43,13.01,0.96,SN272315,2025-07-10 02:16:11
39304.93,64.74,112.55,29.61,12.64,29677.13,21.52,1.01,SN803405,2025-07-28 02:16:11
50836.9,57.59,12.11,47.78,4.0,76021.75,74.64,0.96,SN809658,2025-06-08 02:16:11
6386.35,29.42,3.98,0.99,0.0,9.03,1.0,0.0,SN272967,2025-07-26 02:16:11
38891.88,56.77,84.76,27.39,13.67,87003.17,68.56,1.03,SN123508,2025-06-14 02:16:11
8027.86,34.84,3.85,2.02,0.98,3.05,0.99,0.0,SN800483,2025-06-26 02:16:11
49237.31,40.41,113.69,17.49,3.13,85766.52,43.94,0.95,SN632055,2025-07-26 02:16:11
33469.16,53.13,71.03,46.64,4.77,70937.55,49.87,0.98,SN248940,2025-06-10 02:16:11
18530.35,38.94,2.09,2.03,0.0,3.06,0.0,0.0,SN340366,2025-07-02 02:16:11
12046.67,31.27,1.04,0.98,0.96,1.92,0.0,0.0,SN744818,2025-07-21 02:16:11
55273.4,67.41,131.61,21.39,16.29,28824.97,30.44,1.0,SN711625,2025-07-08 02:16:11
29823.27,53.93,105.45,22.92,10.85,75083.81,48.38,0.97,SN164149,2025-06-27 02:16:11
48820.34,68.92,37.08,40.1,2.89,72192.38,6.23,0.98,SN220375,2025-07-04 02:16:11
2183.27,38.13,4.05,2.08,0.98,2.05,0.0,0.0,SN108602,2025-07-16 02:16:11
24817.17,44.07,103.63,12.06,13.5,3088.34,17.65,0.95,SN481606,2025-07-20 02:16:11
54646.66,40.65,100.74,48.33,3.84,74380.91,39.36,0.96,SN369454,2025-07-30 02:16:11
1827.46,28.73,0.0,0.97,0.96,1.01,0.0,0.0,SN983216,2025-07-07 02:16:11
22433.83,66.19,162.71,41.06,3.88,8349.64,7.01,1.03,SN990047,2025-07-29 02:16:11
18090.59,32.15,4.02,0.0,0.0,7.05,0.0,0.0,SN549404,2025-07-17 02:16:11
8678.45,33.7,0.95,0.0,0.99,0.0,0.0,0.0,SN500138,2025-06-08 02:16:11
1176.98,28.1,0.0,0.0,0.96,5.84,0.0,0.0,SN236555,2025-06-25 02:16:11
32250.12,62.28,97.73,20.75,12.33,47370.86,73.53,0.97,SN314506,2025-06-14 02:16:11
12321.54,25.92,1.97,0.0,0.0,9.31,0.97,0.0,SN283718,2025-06-27 02:16:11
46727.83,56.07,103.55,36.18,11.63,50568.0,86.42,1.02,SN446349,2025-06-22 02:16:11
9900.85,32.05,0.96,0.97,0.0,3.04,0.0,0.0,SN334902,2025-06-25 02:16:11
3050.05,38.76,3.96,0.0,0.99,2.91,1.0,0.0,SN509438,2025-06-12 02:16:11
39674.92,55.78,91.26,11.63,3.12,76598.22,43.8,1.01,SN632870,2025-06-16 02:16:11
5571.4,28.73,2.96,1.04,1.0,6.82,0.97,0.0,SN905834,2025-06-18 02:16:11
59821.01,52.42,118.24,35.27,4.16,38035.79,12.56,0.97,SN260077,2025-06-10 02:16:11
8864.85,26.04,1.93,0.96,0.0,7.88,0.95,0.0,SN828784,2025-07-23 02:16:11
14850.85,26.9,4.17,0.0,0.0,8.11,0.0,0.0,SN560592,2025-06-26 02:16:11
58815.32,50.82,139.68,17.84,10.37,12914.89,83.25,1.03,SN649332,2025-07-09 02:16:11
32472.63,50.36,72.14,6.07,19.88,10116.71,10.69,1.0,SN911569,2025-07-31 02:16:11
3525.65,36.94,3.13,0.0,0.0,9.02,0.0,0.0,SN365374,2025-07-27 02:16:11
3099.88,34.26,0.0,0.0,1.0,0.0,0.0,0.0,SN583126,2025-06-22 02:16:11
32632.55,46.64,144.85,46.67,18.8,976.24,85.62,1.01,SN473281,2025-07-09 02:16:11
26808.69,70.0,109.58,15.65,9.6,88758.35,33.19,1.01,SN469832,2025-06-05 02:16:11
15732.54,29.36,0.0,0.0,0.99,2.93,0.0,0.0,SN639928,2025-06-16 02:16:11
7065.81,35.71,1.92,2.02,0.0,2.01,1.04,0.0,SN184158,2025-06-11 02:16:11
38652.83,59.26,109.16,48.1,14.43,13695.1,26.17,1.04,SN331101,2025-06-09 02:16:11
47203.41,45.09,74.35,26.72,8.56,21239.62,85.53,1.0,SN260108,2025-06-13 02:16:11
30190.87,60.86,65.77,32.29,2.06,97044.73,5.09,0.99,SN992712,2025-07-25 02:16:11
59202.39,66.36,168.44,13.44,14.81,64091.75,84.55,1.02,SN718236,2025-07-30 02:16:11
32960.48,69.26,156.79,24.14,16.3,30355.64,33.37,0.98,SN567105,2025-07-09 02:16:11
3446.76,28.02,2.02,1.9,1.02,2.99,0.0,0.0,SN561825,2025-06-08 02:16:11
22368.01,51.14,185.28,5.9,17.33,60748.77,73.83,0.98,SN346351,2025-07-06 02:16:11
5943.43,26.38,3.07,0.0,0.97,0.0,0.0,0.0,SN910119,2025-07-23 02:16:11
50467.81,52.03,124.38,44.6,18.87,16706.8,21.92,1.04,SN608937,2025-07-21 02:16:11
53319.17,55.77,85.06,32.92,2.93,50585.92,75.98,1.02,SN251349,2025-06-08 02:16:11
25171.26,41.94,101.3,12.38,13.26,2967.55,17.4,1.05,SN663847,2025-07-03 02:16:11
14988.22,30.51,0.0,0.0,0.0,7.78,0.0,0.0,SN871017,2025-07-02 02:16:11
6128.29,27.2,3.0,0.0,0.0,5.95,1.03,0.0,SN760165,2025-07-21 02:16:11
27430.3,57.1,56.72,45.97,9.39,93893.2,86.81,1.02,SN803338,2025-06-03 02:16:11
35076.04,71.05,30.42,7.26,15.61,25125.22,89.94,1.04,SN765316,2025-06-09 02:16:11
53072.84,61.57,164.11,16.59,4.77,70960.0,46.09,1.04,SN583781,2025-06-21 02:16:11
19523.35,31.11,3.02,1.96,0.97,5.79,0.0,0.0,SN177947,2025-06-24 02:16:11
42604.16,51.38,58.55,45.15,15.5,58074.51,25.92,0.99,SN556850,2025-06-09 02:16:11
16982.04,32.38,0.0,2.0,0.0,7.95,0.99,0.0,SN835013,2025-06-02 02:16:11
12125.65,28.6,1.01,2.09,0.0,9.33,0.0,0.0,SN793548,2025-07-25 02:16:11
4921.43,33.17,1.9,1.94,0.0,6.08,0.0,0.0,SN897523,2025-06-06 02:16:11
1897.5,34.82,3.14,0.0,0.99,1.01,0.98,0.0,SN622794,2025-07-02 02:16:11
9772.83,26.14,2.97,1.05,0.0,3.07,0.0,0.0,SN502043,2025-07-11 02:16:11
25345.44,46.02,183.41,17.84,7.19,89111.86,42.86,1.0,SN175549,2025-07-10 02:16:11
48729.34,57.6,192.8,43.97,17.99,72637.55,23.93,1.04,SN258843,2025-07-28 02:16:11
52100.1,46.54,65.88,4.76,9.11,18372.54,55.97,1.05,SN381935,2025-07-10 02:16:11
5083.75,29.8,1.93,1.95,0.99,4.08,1.01,0.0,SN694372,2025-07-28 02:16:11
2233.44,26.21,3.11,0.0,0.0,3.81,0.99,0.0,SN645480,2025-07-20 02:16:11
1197.31,28.34,0.0,0.0,1.05,6.19,0.0,0.0,SN579945,2025-07-06 02:16:11
37585.45,55.63,186.4,41.49,12.48,9224.79,84.92,1.04,SN693924,2025-07-30 02:16:11
10263.59,37.0,2.9,0.97,0.0,5.93,1.03,0.0,SN606460,2025-07-02 02:16:11
38592.67,49.78,60.98,6.67,2.9,24137.51,32.51,0.96,SN674330,2025-06-01 02:16:11
19723.63,63.8,82.93,25.16,9.33,101697.95,77.01,1.03,SN882262,2025-06-25 02:16:11
48472.04,53.5,123.54,32.64,8.74,42150.37,49.45,1.03,SN470220,2025-07-25 02:16:11
8698.37,33.78,3.83,1.03,0.95,5.83,0.0,0.0,SN220667,2025-07-20 02:16:11
24135.2,43.71,175.53,43.84,3.01,97944.21,42.05,1.02,SN582623,2025-06-12 02:16:11
58285.17,65.95,25.68,23.81,18.45,17899.75,81.11,0.98,SN491048,2025-06-01 02:16:11
4874.03,28.38,2.04,1.92,1.01,4.15,1.02,0.0,SN870252,2025-06-23 02:16:11
9721.17,38.08,1.92,1.02,0.0,8.35,0.0,0.0,SN126183,2025-07-30 02:16:11
5053.63,29.53,1.0,0.0,0.0,3.02,0.97,0.0,SN493867,2025-06-08 02:16:11
3974.23,28.49,2.94,0.97,1.04,9.22,0.0,0.0,SN786826,2025-07-08 02:16:11
51945.37,45.23,158.14,41.78,3.14,82213.05,22.97,0.95,SN592996,2025-06-20 02:16:11
3322.56,40.84,0.0,1.0,0.99,5.73,0.0,0.0,SN802792,2025-06-22 02:16:11
